ID_MAGASIN;ID_FAMILLE_PRODUIT;ID_TEMPS;VENTES_OBJECTIF;VENTES_REEL;CA_OBJECTIF;CA_REEL;MARGE_OBJECTIF;MARGE_REEL;DATE_MAJ;DATE_SAVE
3;2;201409;312;313;52542.0;20264.0;5.71;8.68;22-03-2016;22-03-2016
3;3;201409;157;46;63658.0;40542.0;5.3;9.87;22-03-2016;22-03-2016
4;1;201409;560;132;91108.0;24642.0;5.82;1.94;22-03-2016;22-03-2016
4;2;201409;652;328;80272.0;88690.0;5.93;5.71;22-03-2016;22-03-2016
4;3;201409;778;998;50532.0;17034.0;8.58;3.91;22-03-2016;22-03-2016
5;1;201409;130;705;37757.0;92917.0;1.44;6.65;22-03-2016;22-03-2016
5;2;201409;434;394;92560.0;80646.0;1.22;7.28;22-03-2016;22-03-2016
5;3;201409;731;960;88255.0;37169.0;1.12;6.26;22-03-2016;22-03-2016
6;1;201409;965;418;99608.0;98805.0;8.6;6.31;22-03-2016;22-03-2016
6;2;201409;417;247;2066.0;25229.0;6.13;4.72;22-03-2016;22-03-2016
6;3;201409;942;472;45424.0;33881.0;1.23;9.17;22-03-2016;22-03-2016
7;1;201409;24;935;64620.0;30525.0;8.36;5.18;22-03-2016;22-03-2016
7;2;201409;627;46;10798.0;74283.0;4.24;9.59;22-03-2016;22-03-2016
7;3;201409;198;406;84244.0;75155.0;3.27;3.09;22-03-2016;22-03-2016
8;1;201409;301;796;71720.0;9260.0;1.75;5.0;22-03-2016;22-03-2016
8;2;201409;160;322;46371.0;45977.0;8.93;6.35;22-03-2016;22-03-2016
8;3;201409;226;560;85283.0;87139.0;9.53;9.9;22-03-2016;22-03-2016
9;1;201409;365;691;50269.0;53297.0;6.7;9.7;22-03-2016;22-03-2016
9;2;201409;70;938;61493.0;97255.0;1.26;6.25;22-03-2016;22-03-2016
9;3;201409;754;138;48637.0;5422.0;2.63;5.69;22-03-2016;22-03-2016
10;1;201409;746;222;74859.0;86930.0;0.36;2.85;22-03-2016;22-03-2016
10;2;201409;729;633;65322.0;18785.0;8.75;8.29;22-03-2016;22-03-2016
10;3;201409;349;160;66839.0;91672.0;7.36;7.24;22-03-2016;22-03-2016
1;1;201409;89;208;57724.0;76022.0;2.91;3.37;22-03-2016;22-03-2016
1;2;201409;790;771;92296.0;40612.0;4.58;0.15;22-03-2016;22-03-2016
1;3;201409;15;159;8668.0;62269.0;2.54;3.05;22-03-2016;22-03-2016
43;1;201409;900;722;16013.0;82107.0;7.14;0.96;22-03-2016;22-03-2016
43;2;201409;680;880;84878.0;69915.0;3.96;1.65;22-03-2016;22-03-2016
43;3;201409;962;188;89101.0;74202.0;8.36;6.97;22-03-2016;22-03-2016
44;1;201409;134;795;44255.0;87937.0;4.58;4.36;22-03-2016;22-03-2016
44;2;201409;654;291;57917.0;13150.0;7.22;3.1;22-03-2016;22-03-2016
44;3;201409;829;23;95831.0;96715.0;0.97;1.4;22-03-2016;22-03-2016
45;1;201409;806;645;43221.0;2168.0;9.22;2.96;22-03-2016;22-03-2016
45;2;201409;844;32;94347.0;40046.0;3.73;6.08;22-03-2016;22-03-2016
45;3;201409;76;998;34401.0;93761.0;5.04;1.89;22-03-2016;22-03-2016
46;1;201409;499;863;2006.0;88890.0;5.72;4.09;22-03-2016;22-03-2016
46;2;201409;197;486;59026.0;45296.0;4.53;1.35;22-03-2016;22-03-2016
46;3;201409;592;413;93718.0;66709.0;4.96;5.99;22-03-2016;22-03-2016
25;1;201409;324;786;99127.0;28504.0;8.93;3.46;22-03-2016;22-03-2016
25;2;201409;26;965;82139.0;79792.0;3.88;0.39;22-03-2016;22-03-2016
25;3;201409;706;426;66653.0;76333.0;7.88;2.21;22-03-2016;22-03-2016
26;1;201409;449;34;85790.0;99713.0;0.49;1.96;22-03-2016;22-03-2016
26;2;201409;422;22;96856.0;71347.0;4.43;7.68;22-03-2016;22-03-2016
26;3;201409;726;875;13340.0;58160.0;7.36;2.69;22-03-2016;22-03-2016
27;1;201409;466;407;21352.0;48026.0;7.11;7.59;22-03-2016;22-03-2016
27;2;201409;171;11;85303.0;79997.0;9.51;0.77;22-03-2016;22-03-2016
27;3;201409;262;91;40579.0;50606.0;8.77;6.96;22-03-2016;22-03-2016
28;1;201409;41;743;1575.0;75127.0;0.43;9.2;22-03-2016;22-03-2016
28;2;201409;259;435;80577.0;26107.0;5.79;8.44;22-03-2016;22-03-2016
28;3;201409;294;199;6792.0;71178.0;6.34;0.84;22-03-2016;22-03-2016
29;1;201409;575;281;99080.0;64538.0;1.1;3.25;22-03-2016;22-03-2016
29;2;201409;292;795;16858.0;71164.0;0.98;7.11;22-03-2016;22-03-2016
29;3;201409;658;574;23080.0;11785.0;1.59;4.42;22-03-2016;22-03-2016
30;1;201409;285;104;20055.0;32984.0;3.4;7.15;22-03-2016;22-03-2016
30;2;201409;453;275;5243.0;77401.0;5.42;2.29;22-03-2016;22-03-2016
30;3;201409;501;825;36881.0;61026.0;4.48;8.56;22-03-2016;22-03-2016
31;1;201409;749;115;44195.0;20894.0;7.3;3.44;22-03-2016;22-03-2016
31;2;201409;657;157;71386.0;74635.0;7.15;1.77;22-03-2016;22-03-2016
31;3;201409;207;862;75826.0;91395.0;8.0;4.36;22-03-2016;22-03-2016
15;1;201409;415;353;54473.0;81088.0;8.85;6.19;22-03-2016;22-03-2016
15;2;201409;218;499;90226.0;80980.0;4.32;0.44;22-03-2016;22-03-2016
15;3;201409;595;38;74913.0;60053.0;3.29;4.61;22-03-2016;22-03-2016
32;1;201409;649;848;2189.0;75891.0;0.34;4.74;22-03-2016;22-03-2016
32;2;201409;571;730;65947.0;65479.0;1.08;3.91;22-03-2016;22-03-2016
32;3;201409;555;7;89268.0;14921.0;8.95;0.51;22-03-2016;22-03-2016
33;1;201409;816;981;31725.0;16344.0;2.66;2.15;22-03-2016;22-03-2016
33;2;201409;183;57;12414.0;86103.0;9.36;5.01;22-03-2016;22-03-2016
33;3;201409;657;50;75351.0;97563.0;6.47;8.28;22-03-2016;22-03-2016
34;1;201409;812;25;55119.0;8696.0;4.61;1.86;22-03-2016;22-03-2016
34;2;201409;106;402;7847.0;2909.0;9.23;3.18;22-03-2016;22-03-2016
34;3;201409;359;410;57376.0;79610.0;9.44;4.03;22-03-2016;22-03-2016
35;1;201409;913;741;60973.0;99074.0;5.76;6.01;22-03-2016;22-03-2016
35;2;201409;203;252;15636.0;11974.0;8.81;3.17;22-03-2016;22-03-2016
35;3;201409;500;279;19123.0;77908.0;1.7;1.21;22-03-2016;22-03-2016
36;1;201409;569;827;68847.0;74106.0;5.2;9.86;22-03-2016;22-03-2016
36;2;201409;626;44;10132.0;44120.0;2.59;8.57;22-03-2016;22-03-2016
36;3;201409;860;575;84424.0;63445.0;1.25;4.5;22-03-2016;22-03-2016
37;1;201409;211;855;88277.0;28680.0;1.04;5.39;22-03-2016;22-03-2016
37;2;201409;281;450;24713.0;79290.0;5.43;1.04;22-03-2016;22-03-2016
37;3;201409;628;279;5600.0;34813.0;1.05;0.43;22-03-2016;22-03-2016
38;1;201409;329;254;9647.0;87609.0;1.07;4.34;22-03-2016;22-03-2016
38;2;201409;388;43;47790.0;99516.0;9.79;3.19;22-03-2016;22-03-2016
38;3;201409;468;603;50838.0;80587.0;9.04;2.26;22-03-2016;22-03-2016
39;1;201409;87;207;62159.0;99749.0;0.53;8.93;22-03-2016;22-03-2016
39;2;201409;266;499;36500.0;39459.0;4.33;2.11;22-03-2016;22-03-2016
39;3;201409;345;84;65075.0;93573.0;7.84;7.2;22-03-2016;22-03-2016
40;1;201409;758;24;26109.0;14309.0;6.62;0.86;22-03-2016;22-03-2016
40;2;201409;864;628;89025.0;77203.0;2.85;6.96;22-03-2016;22-03-2016
40;3;201409;160;439;98455.0;85398.0;1.79;5.68;22-03-2016;22-03-2016
41;1;201409;670;633;63891.0;16210.0;5.88;1.65;22-03-2016;22-03-2016
41;2;201409;911;216;53106.0;22651.0;0.4;2.54;22-03-2016;22-03-2016
41;3;201409;793;930;30697.0;28164.0;1.38;4.27;22-03-2016;22-03-2016
42;1;201409;387;830;50284.0;50610.0;4.0;6.99;22-03-2016;22-03-2016
42;2;201409;825;96;73046.0;87205.0;4.03;9.49;22-03-2016;22-03-2016
42;3;201409;824;736;96298.0;52441.0;8.42;7.43;22-03-2016;22-03-2016
48;1;201409;85;757;19603.0;3572.0;6.85;2.17;22-03-2016;22-03-2016
48;2;201409;707;789;87071.0;14377.0;3.67;8.04;22-03-2016;22-03-2016
48;3;201409;191;629;69082.0;38736.0;2.03;7.69;22-03-2016;22-03-2016
47;1;201409;375;19;43001.0;26727.0;2.96;0.8;22-03-2016;22-03-2016
47;2;201409;979;915;81344.0;18222.0;1.17;8.03;22-03-2016;22-03-2016
47;3;201409;520;15;66120.0;48448.0;3.1;4.54;22-03-2016;22-03-2016
11;1;201408;461;358;93439.0;955.0;3.95;6.32;22-03-2016;22-03-2016
11;2;201408;857;585;4218.0;26731.0;7.7;2.55;22-03-2016;22-03-2016
11;3;201408;933;563;13472.0;53305.0;0.61;1.67;22-03-2016;22-03-2016
12;1;201408;317;868;32585.0;19724.0;0.78;2.8;22-03-2016;22-03-2016
12;2;201408;45;527;71446.0;25995.0;8.18;8.41;22-03-2016;22-03-2016
12;3;201408;380;538;80235.0;73052.0;2.45;4.38;22-03-2016;22-03-2016
13;1;201408;840;151;56877.0;83685.0;3.29;9.51;22-03-2016;22-03-2016
13;2;201408;890;19;40928.0;22711.0;8.1;6.05;22-03-2016;22-03-2016
13;3;201408;895;441;17291.0;56626.0;8.5;9.43;22-03-2016;22-03-2016
14;1;201408;498;871;79192.0;47922.0;5.07;4.84;22-03-2016;22-03-2016
14;2;201408;246;679;1032.0;10755.0;4.42;4.04;22-03-2016;22-03-2016
14;3;201408;723;84;35029.0;82253.0;8.76;0.01;22-03-2016;22-03-2016
2;1;201408;742;141;62003.0;55992.0;9.26;8.42;22-03-2016;22-03-2016
2;2;201408;789;12;71025.0;89505.0;7.21;0.72;22-03-2016;22-03-2016
2;3;201408;705;327;88105.0;36249.0;3.54;6.69;22-03-2016;22-03-2016
16;1;201408;477;428;9595.0;75813.0;4.92;5.71;22-03-2016;22-03-2016
16;2;201408;214;239;7763.0;57682.0;5.06;6.91;22-03-2016;22-03-2016
16;3;201408;515;939;31654.0;42497.0;6.96;8.36;22-03-2016;22-03-2016
17;1;201408;970;365;46143.0;51873.0;2.27;9.55;22-03-2016;22-03-2016
17;2;201408;766;1000;15947.0;4799.0;1.88;4.95;22-03-2016;22-03-2016
17;3;201408;14;779;32946.0;76220.0;8.69;6.35;22-03-2016;22-03-2016
18;1;201408;411;140;88074.0;27817.0;6.56;9.83;22-03-2016;22-03-2016
18;2;201408;730;51;16667.0;37496.0;9.17;2.75;22-03-2016;22-03-2016
18;3;201408;545;807;30839.0;17720.0;4.98;1.97;22-03-2016;22-03-2016
19;1;201408;875;330;70586.0;55358.0;9.65;5.24;22-03-2016;22-03-2016
19;2;201408;69;624;14141.0;85988.0;7.57;8.26;22-03-2016;22-03-2016
19;3;201408;486;449;70782.0;81624.0;5.6;0.9;22-03-2016;22-03-2016
20;1;201408;852;974;24856.0;27940.0;9.8;1.79;22-03-2016;22-03-2016
20;2;201408;337;711;91322.0;71519.0;2.04;7.95;22-03-2016;22-03-2016
20;3;201408;69;972;22281.0;24224.0;4.88;3.24;22-03-2016;22-03-2016
21;1;201408;385;562;88843.0;80874.0;1.56;7.65;22-03-2016;22-03-2016
21;2;201408;243;485;90691.0;90390.0;5.24;5.45;22-03-2016;22-03-2016
21;3;201408;844;957;74849.0;14257.0;9.88;3.52;22-03-2016;22-03-2016
22;1;201408;752;96;59767.0;72683.0;2.94;1.81;22-03-2016;22-03-2016
22;2;201408;591;639;22711.0;4745.0;7.24;0.16;22-03-2016;22-03-2016
22;3;201408;203;860;62193.0;39545.0;5.75;4.11;22-03-2016;22-03-2016
23;1;201408;994;865;39951.0;94704.0;7.49;9.12;22-03-2016;22-03-2016
23;2;201408;279;652;2436.0;82562.0;4.32;3.68;22-03-2016;22-03-2016
23;3;201408;122;537;43649.0;84129.0;4.03;5.11;22-03-2016;22-03-2016
24;1;201408;883;884;53988.0;70148.0;1.85;8.57;22-03-2016;22-03-2016
24;2;201408;789;490;12527.0;18085.0;5.44;3.26;22-03-2016;22-03-2016
24;3;201408;35;437;63960.0;17370.0;8.98;3.95;22-03-2016;22-03-2016
3;1;201408;133;227;36220.0;14789.0;3.14;6.31;22-03-2016;22-03-2016
3;2;201408;844;408;61290.0;73641.0;6.47;2.81;22-03-2016;22-03-2016
3;3;201408;299;964;76742.0;42524.0;3.87;2.59;22-03-2016;22-03-2016
4;1;201408;343;280;54040.0;1323.0;4.06;1.98;22-03-2016;22-03-2016
4;2;201408;88;97;93927.0;9073.0;9.54;9.77;22-03-2016;22-03-2016
4;3;201408;866;246;3435.0;53316.0;1.68;0.68;22-03-2016;22-03-2016
5;1;201408;702;678;99147.0;65594.0;0.68;0.52;22-03-2016;22-03-2016
5;2;201408;251;81;35001.0;80528.0;9.7;1.33;22-03-2016;22-03-2016
5;3;201408;479;304;99751.0;21453.0;8.24;5.64;22-03-2016;22-03-2016
6;1;201408;340;474;66223.0;6387.0;1.36;2.14;22-03-2016;22-03-2016
6;2;201408;443;50;25100.0;22488.0;4.51;0.21;22-03-2016;22-03-2016
6;3;201408;554;521;16763.0;28032.0;6.63;6.16;22-03-2016;22-03-2016
7;1;201408;517;795;50229.0;159.0;8.16;4.82;22-03-2016;22-03-2016
7;2;201408;620;226;40378.0;87555.0;1.76;9.46;22-03-2016;22-03-2016
7;3;201408;463;388;22943.0;32498.0;8.64;4.72;22-03-2016;22-03-2016
8;1;201408;476;934;8961.0;16956.0;4.97;4.73;22-03-2016;22-03-2016
8;2;201408;811;0;2065.0;88530.0;8.53;2.15;22-03-2016;22-03-2016
8;3;201408;626;905;1993.0;90609.0;4.41;1.37;22-03-2016;22-03-2016
9;1;201408;961;412;84699.0;50333.0;6.42;2.43;22-03-2016;22-03-2016
9;2;201408;477;791;33610.0;43932.0;7.72;9.48;22-03-2016;22-03-2016
9;3;201408;380;464;92684.0;40013.0;2.02;7.19;22-03-2016;22-03-2016
10;1;201408;584;606;73074.0;27659.0;0.77;6.26;22-03-2016;22-03-2016
10;2;201408;743;567;31475.0;80705.0;5.56;7.61;22-03-2016;22-03-2016
10;3;201408;643;977;11716.0;75644.0;3.05;6.21;22-03-2016;22-03-2016
1;1;201408;594;7;80547.0;91433.0;6.38;4.85;22-03-2016;22-03-2016
1;2;201408;3;39;28675.0;97062.0;6.72;1.57;22-03-2016;22-03-2016
1;3;201408;792;134;12562.0;53754.0;1.19;4.02;22-03-2016;22-03-2016
43;1;201408;308;443;89875.0;22259.0;9.32;7.86;22-03-2016;22-03-2016
43;2;201408;604;67;2768.0;59729.0;8.69;3.09;22-03-2016;22-03-2016
43;3;201408;879;695;52498.0;26602.0;7.6;7.3;22-03-2016;22-03-2016
44;1;201408;282;851;27567.0;64057.0;4.43;4.46;22-03-2016;22-03-2016
44;2;201408;243;464;17745.0;47856.0;2.73;8.41;22-03-2016;22-03-2016
44;3;201408;51;495;16629.0;20833.0;7.98;2.54;22-03-2016;22-03-2016
45;1;201408;500;48;73974.0;30452.0;2.18;8.94;22-03-2016;22-03-2016
45;2;201408;28;255;30433.0;70079.0;1.4;7.64;22-03-2016;22-03-2016
45;3;201408;818;783;37514.0;61113.0;0.47;1.99;22-03-2016;22-03-2016
46;1;201408;575;932;99187.0;33671.0;8.39;7.81;22-03-2016;22-03-2016
46;2;201408;957;52;84875.0;41294.0;0.97;4.63;22-03-2016;22-03-2016
46;3;201408;641;94;21042.0;7988.0;1.74;0.77;22-03-2016;22-03-2016
25;1;201408;13;405;67543.0;96034.0;6.27;8.55;22-03-2016;22-03-2016
25;2;201408;22;150;1649.0;10807.0;2.78;4.2;22-03-2016;22-03-2016
25;3;201408;386;49;26369.0;59034.0;7.25;2.75;22-03-2016;22-03-2016
26;1;201408;989;678;95250.0;60762.0;9.92;5.06;22-03-2016;22-03-2016
26;2;201408;715;827;67670.0;68489.0;5.29;3.86;22-03-2016;22-03-2016
26;3;201408;140;643;70384.0;33022.0;8.78;8.47;22-03-2016;22-03-2016
27;1;201408;753;930;6476.0;89357.0;9.68;6.01;22-03-2016;22-03-2016
27;2;201408;429;453;40731.0;32875.0;2.99;7.0;22-03-2016;22-03-2016
27;3;201408;766;63;11730.0;18178.0;5.73;1.47;22-03-2016;22-03-2016
28;1;201408;379;107;24583.0;63977.0;4.86;3.94;22-03-2016;22-03-2016
28;2;201408;882;968;31492.0;40601.0;5.01;7.89;22-03-2016;22-03-2016
28;3;201408;556;786;97883.0;33526.0;5.94;2.03;22-03-2016;22-03-2016
29;1;201408;504;498;2124.0;93589.0;7.91;8.43;22-03-2016;22-03-2016
29;2;201408;361;971;63555.0;68312.0;4.33;4.34;22-03-2016;22-03-2016
29;3;201408;658;488;84047.0;7164.0;5.89;2.26;22-03-2016;22-03-2016
30;1;201408;382;92;96908.0;5907.0;6.45;0.08;22-03-2016;22-03-2016
30;2;201408;254;526;77258.0;54100.0;4.28;0.46;22-03-2016;22-03-2016
30;3;201408;911;935;63615.0;88943.0;1.73;8.98;22-03-2016;22-03-2016
31;1;201408;910;975;63848.0;48005.0;0.89;8.58;22-03-2016;22-03-2016
31;2;201408;570;868;6319.0;54112.0;2.35;5.1;22-03-2016;22-03-2016
31;3;201408;502;183;3760.0;76019.0;7.55;5.24;22-03-2016;22-03-2016
15;1;201408;301;421;25977.0;6774.0;9.55;0.06;22-03-2016;22-03-2016
15;2;201408;332;453;45473.0;25371.0;8.39;8.98;22-03-2016;22-03-2016
15;3;201408;872;262;24955.0;98545.0;4.93;8.93;22-03-2016;22-03-2016
32;1;201408;311;193;73785.0;62563.0;7.75;2.19;22-03-2016;22-03-2016
32;2;201408;565;542;96109.0;79959.0;1.41;4.73;22-03-2016;22-03-2016
32;3;201408;692;310;89809.0;56387.0;5.15;7.87;22-03-2016;22-03-2016
33;1;201408;146;417;79822.0;9213.0;9.09;8.17;22-03-2016;22-03-2016
33;2;201408;976;406;68762.0;5030.0;9.0;0.84;22-03-2016;22-03-2016
33;3;201408;487;496;62607.0;13498.0;4.19;3.55;22-03-2016;22-03-2016
34;1;201408;350;28;21699.0;20413.0;7.09;7.72;22-03-2016;22-03-2016
34;2;201408;64;689;13039.0;80592.0;6.85;1.1;22-03-2016;22-03-2016
34;3;201408;672;39;95595.0;70831.0;9.09;9.42;22-03-2016;22-03-2016
35;1;201408;756;314;87288.0;15881.0;7.98;9.99;22-03-2016;22-03-2016
35;2;201408;71;93;12697.0;51768.0;5.77;9.55;22-03-2016;22-03-2016
35;3;201408;492;790;86567.0;18574.0;7.84;2.26;22-03-2016;22-03-2016
36;1;201408;746;40;82556.0;55734.0;9.78;4.38;22-03-2016;22-03-2016
36;2;201408;936;942;83717.0;1896.0;5.39;0.08;22-03-2016;22-03-2016
36;3;201408;320;823;17935.0;55570.0;9.13;0.06;22-03-2016;22-03-2016
37;1;201408;897;148;46365.0;79928.0;8.42;2.96;22-03-2016;22-03-2016
37;2;201408;767;21;84690.0;13034.0;8.58;2.36;22-03-2016;22-03-2016
37;3;201408;925;230;24632.0;75169.0;6.56;7.08;22-03-2016;22-03-2016
38;1;201408;64;442;55109.0;28690.0;4.26;6.9;22-03-2016;22-03-2016
38;2;201408;378;130;23283.0;13929.0;8.97;5.1;22-03-2016;22-03-2016
38;3;201408;78;465;19819.0;43451.0;5.82;4.04;22-03-2016;22-03-2016
39;1;201408;310;772;8507.0;14654.0;7.37;2.18;22-03-2016;22-03-2016
39;2;201408;43;784;38654.0;81989.0;3.04;2.85;22-03-2016;22-03-2016
39;3;201408;420;287;86621.0;97284.0;2.3;9.71;22-03-2016;22-03-2016
40;1;201408;635;432;56944.0;83611.0;1.45;2.92;22-03-2016;22-03-2016
40;2;201408;416;680;82976.0;31511.0;4.15;0.84;22-03-2016;22-03-2016
40;3;201408;728;515;905.0;5791.0;3.39;9.2;22-03-2016;22-03-2016
41;1;201408;789;204;2173.0;4884.0;4.73;3.21;22-03-2016;22-03-2016
41;2;201408;722;983;56949.0;136.0;6.6;5.17;22-03-2016;22-03-2016
41;3;201408;237;126;92107.0;95323.0;8.33;7.41;22-03-2016;22-03-2016
42;1;201408;401;901;49007.0;13041.0;6.72;5.68;22-03-2016;22-03-2016
42;2;201408;510;77;61936.0;52938.0;5.79;3.04;22-03-2016;22-03-2016
42;3;201408;772;428;82018.0;32286.0;8.75;2.5;22-03-2016;22-03-2016
48;1;201408;821;182;12187.0;1526.0;1.78;4.59;22-03-2016;22-03-2016
48;2;201408;832;362;5701.0;74462.0;8.31;2.15;22-03-2016;22-03-2016
48;3;201408;438;810;42233.0;21560.0;1.55;6.81;22-03-2016;22-03-2016
47;1;201408;60;115;56786.0;98939.0;7.33;1.72;22-03-2016;22-03-2016
47;2;201408;998;892;87696.0;54169.0;8.53;7.93;22-03-2016;22-03-2016
47;3;201408;111;88;52394.0;27457.0;0.24;2.89;22-03-2016;22-03-2016
11;1;201407;676;12;75221.0;56549.0;2.6;4.16;22-03-2016;22-03-2016
11;2;201407;551;517;46522.0;59595.0;6.35;6.54;22-03-2016;22-03-2016
11;3;201407;531;139;18425.0;75991.0;9.97;3.71;22-03-2016;22-03-2016
12;1;201407;508;171;856.0;71249.0;1.43;2.75;22-03-2016;22-03-2016
12;2;201407;170;18;48971.0;83288.0;7.12;1.24;22-03-2016;22-03-2016
12;3;201407;338;544;53242.0;16677.0;3.6;5.3;22-03-2016;22-03-2016
13;1;201407;402;898;30366.0;93124.0;0.74;4.27;22-03-2016;22-03-2016
13;2;201407;798;232;52786.0;30702.0;1.06;3.81;22-03-2016;22-03-2016
13;3;201407;35;422;70953.0;97188.0;3.54;1.33;22-03-2016;22-03-2016
14;1;201407;274;405;58687.0;29661.0;3.9;0.7;22-03-2016;22-03-2016
14;2;201407;917;270;30960.0;79363.0;1.14;0.38;22-03-2016;22-03-2016
14;3;201407;764;83;26018.0;19285.0;5.46;1.88;22-03-2016;22-03-2016
2;1;201407;617;968;66900.0;44370.0;0.08;4.88;22-03-2016;22-03-2016
2;2;201407;799;510;74646.0;79538.0;1.56;2.94;22-03-2016;22-03-2016
2;3;201407;509;303;43416.0;2620.0;3.71;8.6;22-03-2016;22-03-2016
16;1;201407;366;758;95008.0;752.0;3.07;8.74;22-03-2016;22-03-2016
16;2;201407;549;196;81972.0;6164.0;4.64;9.08;22-03-2016;22-03-2016
16;3;201407;517;285;4012.0;50392.0;3.02;2.3;22-03-2016;22-03-2016
17;1;201407;84;953;98112.0;163.0;3.15;3.55;22-03-2016;22-03-2016
17;2;201407;62;984;23744.0;75011.0;1.29;7.79;22-03-2016;22-03-2016
17;3;201407;505;718;17911.0;17185.0;2.37;4.39;22-03-2016;22-03-2016
18;1;201407;602;770;97439.0;7627.0;6.61;0.59;22-03-2016;22-03-2016
18;2;201407;325;562;56531.0;27100.0;4.01;0.2;22-03-2016;22-03-2016
18;3;201407;110;431;88792.0;24836.0;2.14;1.67;22-03-2016;22-03-2016
19;1;201407;186;714;81293.0;54172.0;3.05;3.63;22-03-2016;22-03-2016
19;2;201407;757;928;80378.0;22201.0;5.37;6.02;22-03-2016;22-03-2016
19;3;201407;562;545;14930.0;58709.0;1.88;1.22;22-03-2016;22-03-2016
20;1;201407;481;388;6588.0;1824.0;1.01;9.28;22-03-2016;22-03-2016
20;2;201407;537;749;32859.0;48606.0;1.84;9.05;22-03-2016;22-03-2016
20;3;201407;90;524;35692.0;44288.0;5.74;7.53;22-03-2016;22-03-2016
21;1;201407;657;748;53340.0;23411.0;3.38;9.28;22-03-2016;22-03-2016
21;2;201407;765;721;88256.0;68026.0;4.73;4.76;22-03-2016;22-03-2016
21;3;201407;32;149;60943.0;65595.0;2.22;2.05;22-03-2016;22-03-2016
22;1;201407;462;732;8340.0;53888.0;4.66;4.49;22-03-2016;22-03-2016
22;2;201407;587;457;81698.0;85857.0;0.26;7.19;22-03-2016;22-03-2016
22;3;201407;783;75;9333.0;47892.0;0.12;9.07;22-03-2016;22-03-2016
23;1;201407;761;368;74036.0;40781.0;1.77;7.95;22-03-2016;22-03-2016
23;2;201407;926;556;90075.0;67658.0;2.1;5.19;22-03-2016;22-03-2016
23;3;201407;608;714;57216.0;39775.0;8.08;1.34;22-03-2016;22-03-2016
24;1;201407;80;426;74971.0;63312.0;6.15;0.45;22-03-2016;22-03-2016
24;2;201407;810;837;2132.0;44037.0;9.94;0.15;22-03-2016;22-03-2016
24;3;201407;184;132;92148.0;9970.0;4.47;4.07;22-03-2016;22-03-2016
3;1;201407;268;905;27096.0;55505.0;7.29;9.72;22-03-2016;22-03-2016
3;2;201407;951;251;77195.0;15639.0;3.71;5.25;22-03-2016;22-03-2016
3;3;201407;993;59;18247.0;20629.0;2.61;1.73;22-03-2016;22-03-2016
4;1;201407;291;153;88003.0;14067.0;1.97;5.29;22-03-2016;22-03-2016
4;2;201407;336;348;57787.0;36021.0;2.05;4.22;22-03-2016;22-03-2016
4;3;201407;230;502;79596.0;58017.0;3.04;7.84;22-03-2016;22-03-2016
5;1;201407;712;95;24012.0;80089.0;4.54;9.61;22-03-2016;22-03-2016
5;2;201407;752;432;22933.0;21890.0;1.76;3.04;22-03-2016;22-03-2016
5;3;201407;164;811;54642.0;22532.0;8.44;4.34;22-03-2016;22-03-2016
6;1;201407;66;888;91989.0;33546.0;6.9;0.49;22-03-2016;22-03-2016
6;2;201407;220;360;89115.0;40231.0;5.01;2.45;22-03-2016;22-03-2016
6;3;201407;524;549;3143.0;28930.0;6.39;3.72;22-03-2016;22-03-2016
7;1;201407;831;349;73051.0;43941.0;6.52;0.54;22-03-2016;22-03-2016
7;2;201407;174;917;94984.0;18774.0;4.35;1.4;22-03-2016;22-03-2016
7;3;201407;609;319;50609.0;17645.0;9.23;6.04;22-03-2016;22-03-2016
8;1;201407;644;208;31567.0;70446.0;4.77;3.44;22-03-2016;22-03-2016
8;2;201407;602;620;23673.0;40767.0;4.02;5.25;22-03-2016;22-03-2016
8;3;201407;917;641;43651.0;16607.0;0.04;5.58;22-03-2016;22-03-2016
9;1;201407;495;381;81164.0;54143.0;8.34;2.42;22-03-2016;22-03-2016
9;2;201407;955;932;8540.0;91389.0;0.03;2.21;22-03-2016;22-03-2016
9;3;201407;100;315;84030.0;19908.0;6.08;3.12;22-03-2016;22-03-2016
10;1;201407;583;413;69653.0;3530.0;6.03;1.48;22-03-2016;22-03-2016
10;2;201407;797;715;91665.0;65097.0;1.46;6.31;22-03-2016;22-03-2016
10;3;201407;34;858;27086.0;50487.0;7.69;4.21;22-03-2016;22-03-2016
1;1;201407;861;214;93780.0;88732.0;8.15;6.21;22-03-2016;22-03-2016
1;2;201407;932;365;36549.0;62190.0;8.33;0.8;22-03-2016;22-03-2016
1;3;201407;906;131;32252.0;62027.0;5.1;0.22;22-03-2016;22-03-2016
43;1;201407;838;413;47572.0;77622.0;6.65;3.17;22-03-2016;22-03-2016
43;2;201407;878;494;65264.0;67737.0;1.12;5.44;22-03-2016;22-03-2016
43;3;201407;699;391;4249.0;66657.0;7.95;9.63;22-03-2016;22-03-2016
44;1;201407;299;506;66084.0;55240.0;0.45;5.82;22-03-2016;22-03-2016
44;2;201407;797;394;30660.0;42338.0;9.8;1.57;22-03-2016;22-03-2016
44;3;201407;888;12;42510.0;39974.0;2.02;5.42;22-03-2016;22-03-2016
45;1;201407;905;30;81041.0;51990.0;2.0;3.42;22-03-2016;22-03-2016
45;2;201407;621;45;63341.0;40342.0;8.01;7.81;22-03-2016;22-03-2016
45;3;201407;74;838;60651.0;62276.0;3.98;6.16;22-03-2016;22-03-2016
