ID_MAGASIN;ID_FAMILLE_PRODUIT;ID_TEMPS;VENTES_OBJECTIF;VENTES_REEL;CA_OBJECTIF;CA_REEL;MARGE_OBJECTIF;MARGE_REEL;DATE_MAJ;DATE_SAVE
13;1;201403;382;518;40866;74636;5,72;9,7;14-03-2016;14-03-2016
13;2;201403;503;912;2525;34936;3,9;8,58;14-03-2016;14-03-2016
13;3;201403;666;390;14927;30321;6,44;6,21;14-03-2016;14-03-2016
14;1;201403;780;19;94984;50471;1,76;0,52;14-03-2016;14-03-2016
14;2;201403;626;311;27512;6051;9,57;5,19;14-03-2016;14-03-2016
14;3;201403;85;959;76737;66876;2,36;6,13;14-03-2016;14-03-2016
17;1;201403;977;927;84018;15813;5,26;8,46;14-03-2016;14-03-2016
17;2;201403;934;373;87135;9588;1,36;2,86;14-03-2016;14-03-2016
17;3;201403;628;479;55392;36827;2,2;4,26;14-03-2016;14-03-2016
18;1;201403;505;977;53688;25754;6,97;1,68;14-03-2016;14-03-2016
18;2;201403;149;517;50400;11624;9,26;3,7;14-03-2016;14-03-2016
18;3;201403;18;436;61388;83241;9,64;7,5;14-03-2016;14-03-2016
19;1;201403;423;717;96386;36821;9,35;7,59;14-03-2016;14-03-2016
19;2;201403;40;799;34105;14910;8,91;4,98;14-03-2016;14-03-2016
19;3;201403;711;340;91398;50241;8,97;4,64;14-03-2016;14-03-2016
20;1;201403;346;173;74639;20840;0,54;2,81;14-03-2016;14-03-2016
20;2;201403;927;331;56467;23696;6,06;5,54;14-03-2016;14-03-2016
20;3;201403;145;144;86460;8863;2,89;7,33;14-03-2016;14-03-2016
21;1;201403;48;295;33588;38545;3,49;6,94;14-03-2016;14-03-2016
21;2;201403;443;239;38932;97153;5,71;2,18;14-03-2016;14-03-2016
21;3;201403;373;204;18226;31804;2,71;2,72;14-03-2016;14-03-2016
22;1;201403;595;418;97386;65754;8,97;1,63;14-03-2016;14-03-2016
22;2;201403;230;743;53635;77531;2,34;2,52;14-03-2016;14-03-2016
37;1;201410;668;921;42334;83274;0,6;3,12;14-03-2016;14-03-2016
37;2;201410;354;951;42296;87942;1,24;8;14-03-2016;14-03-2016
37;3;201410;977;582;27695;10472;8,22;6,9;14-03-2016;14-03-2016
38;1;201410;134;247;67997;97142;1,83;6,49;14-03-2016;14-03-2016
38;2;201410;270;206;85782;69340;7,22;5,51;14-03-2016;14-03-2016
38;3;201410;441;526;21882;12249;2,35;0,9;14-03-2016;14-03-2016
39;1;201410;770;383;8360;10581;3,33;1,82;14-03-2016;14-03-2016
39;2;201410;729;982;34498;79358;1,06;9,04;14-03-2016;14-03-2016
39;3;201410;365;607;89589;55692;3,33;3,35;14-03-2016;14-03-2016
40;1;201410;481;98;67331;10596;1,42;6,97;14-03-2016;14-03-2016
40;2;201410;902;7;83080;3073;6,17;0,38;14-03-2016;14-03-2016
40;3;201410;421;791;33614;2390;4,72;5,81;14-03-2016;14-03-2016
41;1;201410;101;381;40493;93549;9,1;7,56;14-03-2016;14-03-2016
41;2;201410;356;110;79636;17572;6,22;2,44;14-03-2016;14-03-2016
41;3;201410;503;483;41790;14002;8,95;6,99;14-03-2016;14-03-2016
42;1;201410;393;899;59490;91504;9,18;1,01;14-03-2016;14-03-2016
42;2;201410;432;455;73713;81505;5,75;9,19;14-03-2016;14-03-2016
42;3;201410;64;183;87036;1541;1,3;4,25;14-03-2016;14-03-2016
48;1;201410;5;254;44602;82217;4,88;8,72;14-03-2016;14-03-2016
48;2;201410;394;244;35818;64150;0,01;2,85;14-03-2016;14-03-2016
48;3;201410;253;880;7925;67961;5,17;8,06;14-03-2016;14-03-2016
47;1;201410;623;565;33171;86440;3,43;9,23;14-03-2016;14-03-2016
47;2;201410;935;550;96877;4164;9,47;4,42;14-03-2016;14-03-2016
47;3;201410;856;628;15563;84489;6,93;4,95;14-03-2016;14-03-2016
11;1;201409;986;964;23062;50459;0,48;4,28;14-03-2016;14-03-2016
11;2;201409;997;257;86216;5909;2,13;5,18;14-03-2016;14-03-2016
11;3;201409;512;408;59536;63812;6,32;4,84;14-03-2016;14-03-2016
12;1;201409;371;741;7524;53105;2,13;3,8;14-03-2016;14-03-2016
12;2;201409;541;268;85083;2099;7,61;6,85;14-03-2016;14-03-2016
12;3;201409;339;504;702;69381;1,78;1,18;14-03-2016;14-03-2016
13;1;201409;405;853;90819;93236;5,14;6,51;14-03-2016;14-03-2016
13;2;201409;431;262;76469;27671;6,71;0,98;14-03-2016;14-03-2016
13;3;201409;29;78;67271;97126;0,18;1,19;14-03-2016;14-03-2016
14;1;201409;460;40;12483;41132;5,86;2,76;14-03-2016;14-03-2016
14;2;201409;878;700;92716;23373;6,57;0,36;14-03-2016;14-03-2016
14;3;201409;954;575;67101;39097;3,41;5,39;14-03-2016;14-03-2016
2;1;201409;681;45;6753;62395;2,67;7,95;14-03-2016;14-03-2016
2;2;201409;993;499;73836;19914;0,54;4,8;14-03-2016;14-03-2016
2;3;201409;554;845;87851;23434;6,65;7,68;14-03-2016;14-03-2016
16;1;201409;325;238;68346;89191;8,13;0,2;14-03-2016;14-03-2016
16;2;201409;989;223;36794;54331;6,24;5,89;14-03-2016;14-03-2016
16;3;201409;422;935;90578;62430;7,17;9,62;14-03-2016;14-03-2016
17;1;201409;574;722;91060;64598;4,66;0,65;14-03-2016;14-03-2016
17;2;201409;164;372;56629;67943;7,24;5,51;14-03-2016;14-03-2016
17;3;201409;806;105;89478;84783;0,17;1,95;14-03-2016;14-03-2016
18;1;201409;114;947;93331;38612;9,55;9,19;14-03-2016;14-03-2016
18;2;201409;603;261;72259;91101;5,36;5,41;14-03-2016;14-03-2016
18;3;201409;92;763;51868;28220;1,9;9,54;14-03-2016;14-03-2016
19;1;201409;496;112;40273;35079;1,56;4,23;14-03-2016;14-03-2016
19;2;201409;985;803;29331;37542;1,51;5,2;14-03-2016;14-03-2016
19;3;201409;955;137;37135;13752;8,2;6,41;14-03-2016;14-03-2016
20;1;201409;274;358;3342;25497;3,82;2,21;14-03-2016;14-03-2016
20;2;201409;794;724;37719;45465;1,15;2,86;14-03-2016;14-03-2016
20;3;201409;764;914;49869;6909;5,7;0,17;14-03-2016;14-03-2016
21;1;201409;836;35;32619;83601;8,73;4,92;14-03-2016;14-03-2016
21;2;201409;453;659;37543;58211;9,51;7,24;14-03-2016;14-03-2016
21;3;201409;64;552;15264;30681;8,94;9,37;14-03-2016;14-03-2016
22;1;201409;636;198;75867;50736;6,65;1,89;14-03-2016;14-03-2016
22;2;201409;859;919;91345;44711;6,87;6,28;14-03-2016;14-03-2016
22;3;201409;948;128;32406;33378;1,63;5,66;14-03-2016;14-03-2016
23;1;201409;859;562;92821;17774;5,53;4,38;14-03-2016;14-03-2016
23;2;201409;836;117;77706;60835;3,69;1,59;14-03-2016;14-03-2016
23;3;201409;485;777;42710;45624;7,62;7,04;14-03-2016;14-03-2016
24;1;201409;977;818;22262;71719;7,63;6,35;14-03-2016;14-03-2016
24;2;201409;64;916;94229;63276;2,18;2,56;14-03-2016;14-03-2016
24;3;201409;559;568;58417;21675;9,91;2,46;14-03-2016;14-03-2016
3;1;201409;729;290;13678;80085;5,76;5,57;14-03-2016;14-03-2016
3;2;201409;312;313;52542;20264;5,71;8,68;14-03-2016;14-03-2016
3;3;201409;157;46;63658;40542;5,3;9,87;14-03-2016;14-03-2016
4;1;201409;560;132;91108;24642;5,82;1,94;14-03-2016;14-03-2016
4;2;201409;652;328;80272;88690;5,93;5,71;14-03-2016;14-03-2016
4;3;201409;778;998;50532;17034;8,58;3,91;14-03-2016;14-03-2016
5;1;201409;130;705;37757;92917;1,44;6,65;14-03-2016;14-03-2016
5;2;201409;434;394;92560;80646;1,22;7,28;14-03-2016;14-03-2016
5;3;201409;731;960;88255;37169;1,12;6,26;14-03-2016;14-03-2016
6;1;201409;965;418;99608;98805;8,6;6,31;14-03-2016;14-03-2016
6;2;201409;417;247;2066;25229;6,13;4,72;14-03-2016;14-03-2016
6;3;201409;942;472;45424;33881;1,23;9,17;14-03-2016;14-03-2016
7;1;201409;24;935;64620;30525;8,36;5,18;14-03-2016;14-03-2016
7;2;201409;627;46;10798;74283;4,24;9,59;14-03-2016;14-03-2016
7;3;201409;198;406;84244;75155;3,27;3,09;14-03-2016;14-03-2016
8;1;201409;301;796;71720;9260;1,75;5;14-03-2016;14-03-2016
8;2;201409;160;322;46371;45977;8,93;6,35;14-03-2016;14-03-2016
8;3;201409;226;560;85283;87139;9,53;9,9;14-03-2016;14-03-2016
9;1;201409;365;691;50269;53297;6,7;9,7;14-03-2016;14-03-2016
9;2;201409;70;938;61493;97255;1,26;6,25;14-03-2016;14-03-2016
9;3;201409;754;138;48637;5422;2,63;5,69;14-03-2016;14-03-2016
10;1;201409;746;222;74859;86930;0,36;2,85;14-03-2016;14-03-2016
10;2;201409;729;633;65322;18785;8,75;8,29;14-03-2016;14-03-2016
10;3;201409;349;160;66839;91672;7,36;7,24;14-03-2016;14-03-2016
1;1;201409;89;208;57724;76022;2,91;3,37;14-03-2016;14-03-2016
1;2;201409;790;771;92296;40612;4,58;0,15;14-03-2016;14-03-2016
1;3;201409;15;159;8668;62269;2,54;3,05;14-03-2016;14-03-2016
43;1;201409;900;722;16013;82107;7,14;0,96;14-03-2016;14-03-2016
43;2;201409;680;880;84878;69915;3,96;1,65;14-03-2016;14-03-2016
43;3;201409;962;188;89101;74202;8,36;6,97;14-03-2016;14-03-2016
44;1;201409;134;795;44255;87937;4,58;4,36;14-03-2016;14-03-2016
44;2;201409;654;291;57917;13150;7,22;3,1;14-03-2016;14-03-2016
44;3;201409;829;23;95831;96715;0,97;1,4;14-03-2016;14-03-2016
45;1;201409;806;645;43221;2168;9,22;2,96;14-03-2016;14-03-2016
45;2;201409;844;32;94347;40046;3,73;6,08;14-03-2016;14-03-2016
45;3;201409;76;998;34401;93761;5,04;1,89;14-03-2016;14-03-2016
46;1;201409;499;863;2006;88890;5,72;4,09;14-03-2016;14-03-2016
46;2;201409;197;486;59026;45296;4,53;1,35;14-03-2016;14-03-2016
46;3;201409;592;413;93718;66709;4,96;5,99;14-03-2016;14-03-2016
25;1;201409;324;786;99127;28504;8,93;3,46;14-03-2016;14-03-2016
25;2;201409;26;965;82139;79792;3,88;0,39;14-03-2016;14-03-2016
25;3;201409;706;426;66653;76333;7,88;2,21;14-03-2016;14-03-2016
26;1;201409;449;34;85790;99713;0,49;1,96;14-03-2016;14-03-2016
26;2;201409;422;22;96856;71347;4,43;7,68;14-03-2016;14-03-2016
26;3;201409;726;875;13340;58160;7,36;2,69;14-03-2016;14-03-2016
27;1;201409;466;407;21352;48026;7,11;7,59;14-03-2016;14-03-2016
27;2;201409;171;11;85303;79997;9,51;0,77;14-03-2016;14-03-2016
27;3;201409;262;91;40579;50606;8,77;6,96;14-03-2016;14-03-2016
28;1;201409;41;743;1575;75127;0,43;9,2;14-03-2016;14-03-2016
28;2;201409;259;435;80577;26107;5,79;8,44;14-03-2016;14-03-2016
28;3;201409;294;199;6792;71178;6,34;0,84;14-03-2016;14-03-2016
29;1;201409;575;281;99080;64538;1,1;3,25;14-03-2016;14-03-2016
29;2;201409;292;795;16858;71164;0,98;7,11;14-03-2016;14-03-2016
29;3;201409;658;574;23080;11785;1,59;4,42;14-03-2016;14-03-2016
30;1;201409;285;104;20055;32984;3,4;7,15;14-03-2016;14-03-2016
30;2;201409;453;275;5243;77401;5,42;2,29;14-03-2016;14-03-2016
30;3;201409;501;825;36881;61026;4,48;8,56;14-03-2016;14-03-2016
31;1;201409;749;115;44195;20894;7,3;3,44;14-03-2016;14-03-2016
31;2;201409;657;157;71386;74635;7,15;1,77;14-03-2016;14-03-2016
31;3;201409;207;862;75826;91395;8;4,36;14-03-2016;14-03-2016
15;1;201409;415;353;54473;81088;8,85;6,19;14-03-2016;14-03-2016
15;2;201409;218;499;90226;80980;4,32;0,44;14-03-2016;14-03-2016
15;3;201409;595;38;74913;60053;3,29;4,61;14-03-2016;14-03-2016
32;1;201409;649;848;2189;75891;0,34;4,74;14-03-2016;14-03-2016
32;2;201409;571;730;65947;65479;1,08;3,91;14-03-2016;14-03-2016
31;3;201309;722;768;66616;25986;4,97;1,12;14-03-2016;14-03-2016
32;3;201309;327;414;60541;55993;7,07;8,88;14-03-2016;14-03-2016
33;1;201309;302;78;13606;2905;8,3;0,95;14-03-2016;14-03-2016
33;2;201309;986;181;50262;48529;9,78;7,19;14-03-2016;14-03-2016
33;3;201309;544;247;498;95476;0,13;5,33;14-03-2016;14-03-2016
34;1;201309;252;497;43236;982;0,39;9,12;14-03-2016;14-03-2016
34;2;201309;160;514;74706;66376;2,99;3,85;14-03-2016;14-03-2016
34;3;201309;939;457;47223;56451;7,76;3,57;14-03-2016;14-03-2016
35;1;201309;340;507;15410;19952;4,17;1,1;14-03-2016;14-03-2016
35;2;201309;234;113;54126;42981;7,49;0,55;14-03-2016;14-03-2016
35;3;201309;483;941;72875;59857;2,15;1,19;14-03-2016;14-03-2016
9;1;201309;195;27;19873;68924;3,44;6,51;14-03-2016;14-03-2016
9;2;201309;926;891;59464;19010;5,14;8,57;14-03-2016;14-03-2016
9;3;201309;859;881;13764;33168;0,44;3,14;14-03-2016;14-03-2016
10;1;201309;993;300;68865;41904;2,47;8,41;14-03-2016;14-03-2016
10;2;201309;778;565;79297;49670;8,7;1,58;14-03-2016;14-03-2016
10;3;201309;848;38;3870;80935;5,8;5,45;14-03-2016;14-03-2016
11;1;201309;903;672;24120;55120;0,24;8,64;14-03-2016;14-03-2016
11;2;201309;65;905;77416;82630;8,95;0,61;14-03-2016;14-03-2016
11;3;201309;791;188;83919;28370;6,9;5,36;14-03-2016;14-03-2016
12;1;201309;583;953;99454;86220;6,12;9,55;14-03-2016;14-03-2016
12;2;201309;795;724;32872;83970;8,24;2,05;14-03-2016;14-03-2016
12;3;201309;909;627;86566;76630;8,96;0,24;14-03-2016;14-03-2016
18;1;201309;552;261;59352;15942;5,26;8,09;14-03-2016;14-03-2016
18;2;201309;786;919;8585;73260;1,72;6,99;14-03-2016;14-03-2016
18;3;201309;990;597;24055;63121;0,78;0,2;14-03-2016;14-03-2016
19;1;201309;91;771;57430;59668;6,95;2,03;14-03-2016;14-03-2016
19;2;201309;915;277;14198;3065;8,39;6,08;14-03-2016;14-03-2016
19;3;201309;780;631;1801;61728;8,77;0,01;14-03-2016;14-03-2016
20;1;201309;223;19;7413;27732;1,98;0,5;14-03-2016;14-03-2016
20;2;201309;772;705;32717;43015;0,61;4,47;14-03-2016;14-03-2016
20;3;201309;256;518;63661;31250;3,08;2,33;14-03-2016;14-03-2016
21;1;201309;938;158;71164;43008;5,18;4,32;14-03-2016;14-03-2016
21;2;201309;982;783;58515;26520;9,7;8,41;14-03-2016;14-03-2016
21;3;201309;82;545;76140;22985;5,05;7,36;14-03-2016;14-03-2016
17;1;201309;862;234;19329;28630;1,49;0,02;14-03-2016;14-03-2016
17;2;201309;332;96;45704;86854;3,71;3,1;14-03-2016;14-03-2016
17;3;201309;900;337;92592;52124;7,95;7,51;14-03-2016;14-03-2016
45;1;201309;722;169;49630;62719;8,58;9,71;14-03-2016;14-03-2016
45;2;201309;209;492;11015;5835;3,19;6,43;14-03-2016;14-03-2016
45;3;201309;175;513;79845;12975;5,94;3,41;14-03-2016;14-03-2016
46;1;201309;508;774;71528;4823;2,81;6,13;14-03-2016;14-03-2016
46;2;201309;12;632;11257;33188;5,68;3,43;14-03-2016;14-03-2016
46;3;201309;272;269;64808;72492;5,98;8,28;14-03-2016;14-03-2016
47;1;201309;382;422;88160;58627;0,16;5,42;14-03-2016;14-03-2016
47;2;201309;279;589;49497;12701;7,52;9,22;14-03-2016;14-03-2016
47;3;201309;123;710;11493;35985;9,35;6,94;14-03-2016;14-03-2016
48;1;201309;914;571;81937;99799;3,15;5,47;14-03-2016;14-03-2016
48;2;201309;29;369;46658;26231;3,19;5,6;14-03-2016;14-03-2016
48;3;201309;256;644;18115;78810;3,78;9,23;14-03-2016;14-03-2016
25;1;201309;424;592;60451;18886;0,96;0,04;14-03-2016;14-03-2016
25;2;201309;399;886;3742;32597;9,85;1,77;14-03-2016;14-03-2016
25;3;201309;602;15;47454;94810;7,8;2,55;14-03-2016;14-03-2016
26;1;201309;417;960;36808;21216;2,92;6,46;14-03-2016;14-03-2016
26;2;201309;327;573;89001;88915;9,27;5,39;14-03-2016;14-03-2016
26;3;201309;270;483;81574;48715;3,66;7,49;14-03-2016;14-03-2016
27;1;201309;336;513;46472;3740;7,37;2,95;14-03-2016;14-03-2016
27;2;201309;805;514;88883;42836;5,94;0,66;14-03-2016;14-03-2016
27;3;201309;553;218;6539;45512;1,53;1,98;14-03-2016;14-03-2016
28;1;201309;493;152;57189;17766;3,83;4,08;14-03-2016;14-03-2016
28;2;201309;791;759;89182;43366;1,72;1,5;14-03-2016;14-03-2016
28;3;201309;684;129;4014;77805;7,65;7,47;14-03-2016;14-03-2016
4;1;201308;592;362;61097;55423;9,35;8,87;14-03-2016;14-03-2016
4;2;201308;231;816;98505;15092;7,23;8,28;14-03-2016;14-03-2016
4;3;201308;379;304;25710;87102;2,39;4,47;14-03-2016;14-03-2016
5;1;201308;898;475;75383;10547;8,81;4,26;14-03-2016;14-03-2016
5;2;201308;792;648;73396;13975;3,21;6,92;14-03-2016;14-03-2016
5;3;201308;185;69;78685;65096;6,36;0,04;14-03-2016;14-03-2016
6;1;201308;320;327;27194;15146;4,68;9,56;14-03-2016;14-03-2016
6;2;201308;812;428;77518;56748;6,63;2,46;14-03-2016;14-03-2016
6;3;201308;720;878;58114;64823;1,95;8,64;14-03-2016;14-03-2016
7;1;201308;337;866;20097;94108;0,18;9,39;14-03-2016;14-03-2016
7;2;201308;263;753;958;33945;8,12;0,61;14-03-2016;14-03-2016
7;3;201308;916;611;38421;67534;1,67;2,12;14-03-2016;14-03-2016
8;1;201308;648;917;74550;39297;8,05;3,81;14-03-2016;14-03-2016
8;2;201308;544;301;67637;56224;3,82;3,87;14-03-2016;14-03-2016
8;3;201308;948;896;4705;92192;4,79;4,73;14-03-2016;14-03-2016
16;1;201308;549;434;67721;81727;7,09;7,39;14-03-2016;14-03-2016
16;2;201308;961;333;38684;60130;0,5;4,44;14-03-2016;14-03-2016
16;3;201308;999;965;63410;76524;6,28;2,17;14-03-2016;14-03-2016
23;1;201308;576;638;18501;86600;3,47;2,5;14-03-2016;14-03-2016
23;2;201308;300;442;71297;33841;0,39;4,81;14-03-2016;14-03-2016
23;3;201308;344;675;25153;52713;6,97;0,76;14-03-2016;14-03-2016
24;1;201308;771;815;79758;16727;4,33;1,77;14-03-2016;14-03-2016
24;2;201308;591;324;11953;15411;6,11;3,14;14-03-2016;14-03-2016
24;3;201308;560;455;81683;68241;2,7;0,8;14-03-2016;14-03-2016
44;1;201308;377;465;43607;45731;0,49;2,54;14-03-2016;14-03-2016
44;2;201308;254;624;64793;2000;4,18;7,98;14-03-2016;14-03-2016
44;3;201308;999;171;77873;11298;3,88;7,98;14-03-2016;14-03-2016
13;1;201308;393;645;36624;30471;6,02;3,27;14-03-2016;14-03-2016
13;2;201308;418;586;14094;41413;6,23;7,13;14-03-2016;14-03-2016
13;3;201308;801;307;59638;11711;2,16;9,14;14-03-2016;14-03-2016
14;1;201308;319;452;43962;29779;1,09;4,82;14-03-2016;14-03-2016
14;2;201308;838;640;91901;77;6,75;2,62;14-03-2016;14-03-2016
14;3;201308;522;533;9168;78738;1,14;8,94;14-03-2016;14-03-2016
15;1;201308;604;575;50880;62815;5,24;1,33;14-03-2016;14-03-2016
15;2;201308;192;776;95577;76489;9,03;9,67;14-03-2016;14-03-2016
15;3;201308;151;450;31394;34523;0,58;0,89;14-03-2016;14-03-2016
1;1;201308;113;70;15409;4052;0,52;0,29;14-03-2016;14-03-2016
1;2;201308;423;461;92193;64390;4,96;2,7;14-03-2016;14-03-2016
1;3;201308;327;897;54416;96770;5,07;5,84;14-03-2016;14-03-2016
2;1;201308;594;543;62541;83262;2,5;0,81;14-03-2016;14-03-2016
2;2;201308;896;590;77495;39170;0,44;4,15;14-03-2016;14-03-2016
2;3;201308;668;441;6222;44094;0,88;5,7;14-03-2016;14-03-2016
3;1;201308;141;733;89640;86522;1,45;3,47;14-03-2016;14-03-2016
3;2;201308;610;148;7001;14216;2,59;7,25;14-03-2016;14-03-2016
3;3;201308;496;553;94346;2549;8,58;1,84;14-03-2016;14-03-2016
22;1;201308;115;687;67124;73382;3,6;7,16;14-03-2016;14-03-2016
22;2;201308;521;516;25224;41668;3,79;4,66;14-03-2016;14-03-2016
22;3;201308;406;12;93510;85772;7,2;3,29;14-03-2016;14-03-2016
36;1;201308;617;959;38419;5543;0,57;4,71;14-03-2016;14-03-2016
36;2;201308;491;369;59207;61577;9,55;3,74;14-03-2016;14-03-2016
36;3;201308;697;833;15860;64210;5,6;7,4;14-03-2016;14-03-2016
37;1;201308;759;25;41124;81231;6,34;6,99;14-03-2016;14-03-2016
37;2;201308;0;753;12228;95291;2;9,6;14-03-2016;14-03-2016
37;3;201308;537;560;1086;10968;4,53;9,22;14-03-2016;14-03-2016
38;1;201308;650;418;82085;70104;5,09;1,27;14-03-2016;14-03-2016
38;2;201308;367;967;17910;18479;5,12;6,23;14-03-2016;14-03-2016
38;3;201308;742;377;90223;24466;7,95;9,31;14-03-2016;14-03-2016
39;1;201308;655;919;61566;22560;8,25;8,06;14-03-2016;14-03-2016
39;2;201308;166;580;48930;64797;2,69;9,58;14-03-2016;14-03-2016
39;3;201308;701;333;2573;92604;1,07;4,79;14-03-2016;14-03-2016
40;1;201308;861;214;52597;93423;7,42;5,36;14-03-2016;14-03-2016
40;2;201308;264;532;86736;22961;8,5;2,57;14-03-2016;14-03-2016
40;3;201308;952;610;29026;71358;7,99;6,76;14-03-2016;14-03-2016
41;1;201308;732;514;23307;30603;9,95;0,28;14-03-2016;14-03-2016
41;2;201308;207;608;99639;96930;5,87;4,25;14-03-2016;14-03-2016
41;3;201308;38;741;80242;31747;8,48;9,32;14-03-2016;14-03-2016
42;1;201308;198;490;37664;46669;1,75;8,46;14-03-2016;14-03-2016
42;2;201308;884;129;1996;21944;4,79;7,2;14-03-2016;14-03-2016
42;3;201308;724;344;86691;33701;5,64;4,72;14-03-2016;14-03-2016
22;3;201403;379;850;75392;8920;4,08;7,13;14-03-2016;14-03-2016
23;1;201403;771;183;5226;30741;7,86;9,36;14-03-2016;14-03-2016
23;2;201403;358;335;25144;82911;0,85;8,55;14-03-2016;14-03-2016
23;3;201403;743;711;36907;50724;5,51;3,15;14-03-2016;14-03-2016
24;1;201403;602;806;10510;74470;8,76;2,46;14-03-2016;14-03-2016
24;2;201403;744;962;58530;59711;6,98;1,68;14-03-2016;14-03-2016
24;3;201403;856;94;81798;77447;4,43;7,63;14-03-2016;14-03-2016
25;1;201403;919;119;12592;375;9,83;3,66;14-03-2016;14-03-2016
25;2;201403;134;514;45785;70871;8,55;0,31;14-03-2016;14-03-2016
25;3;201403;39;786;23942;74482;8,68;6,18;14-03-2016;14-03-2016
3;1;201403;102;36;54383;22495;9,07;3,19;14-03-2016;14-03-2016
3;2;201403;394;950;42969;2007;4,11;3,38;14-03-2016;14-03-2016
3;3;201403;679;100;88439;16558;1,49;7,02;14-03-2016;14-03-2016
4;1;201403;191;147;36392;41921;4,33;7,81;14-03-2016;14-03-2016
4;2;201403;879;472;7886;31807;0,45;8,11;14-03-2016;14-03-2016
4;3;201403;653;412;12981;64731;7,13;5,92;14-03-2016;14-03-2016
5;1;201403;27;545;10820;90396;5,04;3,99;14-03-2016;14-03-2016
5;2;201403;65;806;18910;28023;5,73;1,76;14-03-2016;14-03-2016
5;3;201403;394;316;32141;33127;1,24;4,56;14-03-2016;14-03-2016
6;1;201403;124;976;94809;7908;7,14;2,19;14-03-2016;14-03-2016
6;2;201403;762;267;63625;94276;0,27;1,75;14-03-2016;14-03-2016
6;3;201403;64;635;17298;83512;2,82;0,74;14-03-2016;14-03-2016
7;1;201403;824;500;8983;17117;9,56;1,78;14-03-2016;14-03-2016
7;2;201403;965;278;52501;68870;3,42;5,09;14-03-2016;14-03-2016
7;3;201403;384;820;48139;62953;1,81;9,89;14-03-2016;14-03-2016
8;1;201403;570;681;59568;55101;2,53;9,75;14-03-2016;14-03-2016
8;2;201403;670;44;70010;36811;7,45;3,07;14-03-2016;14-03-2016
8;3;201403;725;379;12818;12436;8,97;4,1;14-03-2016;14-03-2016
9;1;201403;114;701;53919;46240;0,11;9,36;14-03-2016;14-03-2016
9;2;201403;194;815;90022;19644;3,44;7,33;14-03-2016;14-03-2016
9;3;201403;266;359;70576;72138;9,93;0,68;14-03-2016;14-03-2016
10;1;201403;864;219;46662;86813;6;0,85;14-03-2016;14-03-2016
10;2;201403;559;157;16766;63337;2,09;6,87;14-03-2016;14-03-2016
10;3;201403;668;945;46609;57906;0,17;0,58;14-03-2016;14-03-2016
1;1;201403;482;671;95279;91565;0,64;2,76;14-03-2016;14-03-2016
1;2;201403;750;186;76540;2862;0,34;9,12;14-03-2016;14-03-2016
1;3;201403;597;639;96700;65475;3,08;2,2;14-03-2016;14-03-2016
2;1;201403;997;325;41999;47655;1,35;4,12;14-03-2016;14-03-2016
2;2;201403;588;166;26761;59107;2,13;4,78;14-03-2016;14-03-2016
2;3;201403;366;387;78676;61109;3,22;8,38;14-03-2016;14-03-2016
43;1;201403;319;379;6195;54278;7,71;8,62;14-03-2016;14-03-2016
43;2;201403;352;536;29556;94335;1,86;6,51;14-03-2016;14-03-2016
43;3;201403;22;451;91325;22064;0,12;8,2;14-03-2016;14-03-2016
44;1;201403;577;580;1832;54070;3,37;7,01;14-03-2016;14-03-2016
44;2;201403;960;767;45726;98093;2,73;9,1;14-03-2016;14-03-2016
44;3;201403;698;525;53139;89584;0,49;7,62;14-03-2016;14-03-2016
45;1;201403;373;948;19069;79303;0,4;6,7;14-03-2016;14-03-2016
45;2;201403;30;976;52628;16804;3,49;5,41;14-03-2016;14-03-2016
45;3;201403;116;409;21227;12789;1,27;9,21;14-03-2016;14-03-2016
46;1;201403;868;792;15503;80370;2,14;1,93;14-03-2016;14-03-2016
46;2;201403;909;437;37662;65294;5,28;2,63;14-03-2016;14-03-2016
46;3;201403;386;980;34839;41856;5,95;7,11;14-03-2016;14-03-2016
47;1;201403;209;256;82087;41343;2,17;0,23;14-03-2016;14-03-2016
47;2;201403;667;685;95613;88706;2,68;9,36;14-03-2016;14-03-2016
47;3;201403;758;413;32635;40025;6,61;10;14-03-2016;14-03-2016
26;1;201403;607;497;69726;46511;9,06;9,93;14-03-2016;14-03-2016
26;2;201403;745;752;97038;3179;0,96;4,75;14-03-2016;14-03-2016
26;3;201403;469;734;14856;67736;6,49;4,61;14-03-2016;14-03-2016
27;1;201403;551;363;20362;59304;8,59;1,98;14-03-2016;14-03-2016
27;2;201403;338;944;96780;94894;2,66;2,32;14-03-2016;14-03-2016
27;3;201403;880;635;92573;38342;7,27;7,41;14-03-2016;14-03-2016
28;1;201403;425;128;19424;31047;5,27;4,91;14-03-2016;14-03-2016
28;2;201403;143;827;79145;87447;3,56;7,49;14-03-2016;14-03-2016
28;3;201403;37;677;89166;80387;8,81;4,74;14-03-2016;14-03-2016
29;1;201403;282;120;88347;78587;8,71;2,03;14-03-2016;14-03-2016
29;2;201403;118;570;90108;324;1,28;2,72;14-03-2016;14-03-2016
29;3;201403;400;783;91353;71030;9,17;4,8;14-03-2016;14-03-2016
30;1;201403;736;273;6643;31589;1,96;1,16;14-03-2016;14-03-2016
30;2;201403;32;978;41792;81088;2,12;8,87;14-03-2016;14-03-2016
30;3;201403;410;745;9068;46604;3,64;5,01;14-03-2016;14-03-2016
31;1;201403;47;909;8719;85062;1,99;0,64;14-03-2016;14-03-2016
